"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"C11orf91",13.7900116293336,-2.84978851771699,0.717215978631876,-3.97340355293408,7.08528553690014e-05,0.00042961483007143
"VIT",18.7521048301116,-2.06115007822915,0.771423024666018,-2.67188042400149,0.00754275212167512,0.0229713831624495
"OR7E36P",5.7920681230073,-3.44697232205104,0.753498954054459,-4.57462124333873,4.7708226830277e-06,4.0792626486914e-05
"MT1A",221.485096828357,-5.06465993893903,0.700297104935277,-7.23215889833947,4.75375510560416e-13,1.92417509407513e-11
"MT1M",692.383380386312,-5.78693092282056,0.549124335010363,-10.53847107816,5.74248640158335e-26,1.84284604561368e-23
"LINC01446",1.23975906961227,-3.32850295330926,1.28508175194958,-2.59010988854183,0.00959452992435571,0.0280309090917733
"CYS1",470.56984373483,-2.90451190777971,0.467534023341812,-6.21240757414617,5.21788725948473e-10,1.15987486121497e-08
"CLEC6A",33.5955164587189,-2.29113966925051,0.728566098557251,-3.14472451269358,0.00166243296337495,0.00647529126785303
"C18orf63",18.4852592023019,-4.4982955097067,0.80948382535933,-5.55699245467926,2.74462620288984e-08,4.19110846727572e-07
"HBA1",46.7797047012238,-5.64086465656749,0.636489760378222,-8.86245939481494,7.82683229464981e-19,8.71603680266148e-17
"HBM",3.0214932412633,-4.32715448505087,0.962929243819308,-4.49374085668838,6.99827847970093e-06,5.7017737121018e-05
"LINC02346",4.00577614047157,-2.49787819205913,0.765525527083235,-3.2629587174923,0.00110255579369145,0.00459227261707391
"COL6A6",1325.2395399097,-3.98803947573879,0.410024597745832,-9.72634202353614,2.32814866840252e-22,4.3565004877837e-20
"VGLL3",1612.28785125839,-2.74529351375396,0.325397433055397,-8.43673992132135,3.26311459938627e-17,2.69904504309381e-15
"TRIM71",83.7767498235191,-2.40985006211411,0.68408227153837,-3.522748889099,0.000427095813712531,0.00206047555605312
"MIR221",12.1568852920295,-2.01572860213454,0.802822188051538,-2.51080330381344,0.0120456794053998,0.0337963827310845
"GPX3",25398.789953737,-2.79616324292729,0.410754132984518,-6.80738918586288,9.93858086988521e-12,3.09956096555477e-10
"TRGJP2",5.9230347431836,-3.60499935737888,0.732010733037396,-4.92479029975467,8.44508693801764e-07,8.92973088040781e-06
"TRGV9",14.4169820400682,-2.0261442604138,0.566895965946996,-3.57410244934295,0.000351431319577045,0.00173691829283922
"TRDJ1",2.12350327667085,-2.50098582444543,0.808647071777866,-3.09280267218039,0.00198275927366349,0.00751650804690533
"LOC124900396",2.11585224221579,-3.0727144489542,0.893924785976621,-3.43732996014562,0.00058747945733768,0.0026985047347207
"LOC124900533",3.95039812253762,-2.25311880956553,0.842428201654011,-2.67455292349163,0.00748289644738016,0.0228195355326265
"ACKR1",1487.7243513589,-3.33622342282167,0.480782068610561,-6.93915942510752,3.94439807814e-12,1.3463038120864e-10
"GIMAP1",544.249565943219,-2.31913135488156,0.347967432246562,-6.66479428809958,2.6503632094975e-11,7.66858576801246e-10
"LINC00671",5.65864632559479,-2.33745855384462,0.55857976257892,-4.18464597258724,2.85610868772678e-05,0.000194749418256018
"HNRNPA1P33",6.77199385458944,-3.19835402153086,0.671770863086347,-4.76107881017125,1.9256082759482e-06,1.85171488338759e-05
"KRT222",3.14297075360039,-3.26307635862571,0.718787941369739,-4.53969268378031,5.63362778344103e-06,4.70582102700971e-05
"EMP2",29760.5836317198,-2.9786831134669,0.253887230212825,-11.7323077295773,8.70524227183822e-32,6.21037424449358e-29
"TMEM213",161.569220271121,-2.57658936471994,0.736737169469503,-3.49729791232774,0.000469996654009945,0.00223439267271825
"SEC14L6",501.206947162923,-2.82349536202255,0.558322450469862,-5.05710519010369,4.25668470472655e-07,4.84909456707596e-06
"C10orf105",4.15322226782494,-3.35899128156647,0.613617053210883,-5.47408398118962,4.39780481112445e-08,6.40290089497195e-07
"LNCMB1",165.158720491188,-2.1610483227393,0.461428032124366,-4.68339193176032,2.82166248337264e-06,2.58905678588883e-05
"TBC1D26",2.5908798710609,-2.52861038427754,0.922349285877949,-2.74148895976068,0.00611614161049926,0.019327989593866
"CIMIP2B",146.358412215725,-2.22787693415034,0.752776590282951,-2.95954598337461,0.00308092718959682,0.010865825245065
"C20orf202",47.3156754294757,-3.5017003794415,0.402722833340482,-8.69506293049192,3.46637612622909e-18,3.50150002591522e-16
"LRRC37A14P",4.67004165313564,-2.8698606276608,0.546968610127416,-5.24684703020209,1.54724261280947e-07,1.97439919551857e-06
"ST13P20",5.89985519753876,-3.42655418844008,0.6416860211165,-5.33992338258835,9.29858706465709e-08,1.25607955088199e-06
"THAP12P5",1.64763360511578,-3.28370927148139,1.05425543544515,-3.11471884429497,0.00184120317549059,0.00705959477549122
"OR2A1",4.08652092372886,-2.55696394831404,0.602016615481512,-4.24733119079927,2.16332050758413e-05,0.000152145544878737
"DCDC2B",42.5049220955862,-2.17550768472205,0.717897229752469,-3.0303887444616,0.00244239151256839,0.00893404195488284
"RNU6-955P",2.92905761404114,-4.53686086224349,0.86726805624429,-5.23120946237822,1.68404555070078e-07,2.12521149126303e-06
"RNU4-47P",11.2900518706267,-2.40112689546664,0.548623141726449,-4.37664165589258,1.20521874513922e-05,9.08350568926487e-05
"TINCR",263.72510482028,-2.60576432092393,0.568459727400686,-4.58390312509724,4.56375740103758e-06,3.93154783804856e-05
"HBD",9.14881761913758,-4.24123467396481,0.95566174684535,-4.4380082052726,9.07951588574804e-06,7.108239648688e-05
"HMGB3P10",4.9034212486911,-2.66284656760174,0.585441505754453,-4.54844171694002,5.40446061993766e-06,4.54767532224684e-05
"LOC105374235",12.8186508536939,-2.74880815220639,0.57788221653439,-4.75669275426267,1.96790332390093e-06,1.88682339274819e-05
"LINC02828",2.31291782582748,-2.03468625228624,0.770420506730715,-2.64100739078253,0.00826599161370347,0.0247643467912384
"LINC00570",2.66104735458288,-2.61165370790037,0.81384880980445,-3.20901582264142,0.00133190162243096,0.00538063743381283
"C10orf67-AS1",67.355436901173,-6.29377976931821,0.540882936707996,-11.6361218707034,2.70016343855556e-31,1.76120088967957e-28
"LINC01133",21.8504731709469,-2.53225144037015,0.489692488725539,-5.17110533379942,2.32713336402939e-07,2.8455344171091e-06
"PELATON",1193.67996620402,-2.4486804241592,0.349297167500383,-7.01030713098042,2.37795537156562e-12,8.46423913139507e-11
"FLVCR2-AS1",7.9684362577887,-3.94576692493769,0.672684825644714,-5.86569932086099,4.47243634302048e-09,8.25394092763254e-08
"RPL37P17",1.39253073678117,-2.66734210334612,0.995180150271419,-2.68026055646171,0.00735648737298363,0.022518269004806
"LINC01266",18.1305623416955,-2.23907623757361,0.457947313801593,-4.88937519686751,1.01156531012131e-06,1.04777787952629e-05
"PGM5-AS1",8.14996000363171,-3.15865957520146,0.596034837552286,-5.29945462277508,1.16149097526605e-07,1.52212334181519e-06
"LINC00092",59.2065521724885,-2.69321883324159,0.388909400855552,-6.92505459450669,4.35807418511731e-12,1.46741114413043e-10
"LINC00113",2.37282329569521,-4.26673355057383,0.89209494389998,-4.78282449614713,1.72849033651391e-06,1.68487215594688e-05
"SFTA1P",1957.19316009869,-2.09098130675499,0.620563068332044,-3.36949040872695,0.000753073119833901,0.00332213156079849
"NHEG1",2.63609111416019,-4.38561583530592,1.54393855166472,-2.84053781193379,0.00450375333984252,0.0149877820692806
"MPPE1P2",2.85267105489507,-3.45061772207035,1.28672193673897,-2.68171204947007,0.00732464769081429,0.0224396785004717
"PACRG-AS3",30.9110988598747,-4.52342965825861,0.582058594443175,-7.77143349731988,7.7602819195431e-15,4.47372413993054e-13
"PTPRD-AS1",44.4786888621933,-3.3816927864009,0.445080810162515,-7.59792987966863,3.00905289860481e-14,1.56335345085234e-12
"HCG23",26.3867961673218,-2.3918366683018,0.333067784378068,-7.18123091000241,6.90865526267488e-13,2.72867977494126e-11
"LOC105373100",1.52707685609685,-2.06513244934461,0.849365018522427,-2.43138392129353,0.0150412671080756,0.0405356022677674
"SLC18A2-AS1",5.6634729727538,-2.61125166506781,0.664170695044648,-3.93159723027568,8.43833549498362e-05,0.00050101108196354
"LINC02660",1.67809288389659,-3.73203231960507,0.823911998656067,-4.52964919274464,5.90817024474842e-06,4.90464067335861e-05
"LOC105375977",3.33771432831902,-2.03010783907444,0.727778468044005,-2.78945850724412,0.00527962611313585,0.0171375777814273
"GAS1RR",34.4366120409561,-2.43922968246659,0.478818405806882,-5.09426883529282,3.5008970231358e-07,4.08599070251366e-06
"LINC01811",16.4641054488045,-2.62651162031242,0.898342962235699,-2.92372927793172,0.00345865406544697,0.0119923471537195
"TMEM252-DT",1.15279059647867,-2.76437995733795,1.00599664809101,-2.74790175750949,0.00599779775017868,0.0190303995606434
"LOC102723341",2.98502817339052,-2.65473386907966,1.0444184569462,-2.54182971530578,0.0110273883549155,0.0314562350061684
"OR8T1P",5.65153177725162,-2.01358494748864,0.609361265139003,-3.30441900836824,0.000951734707444592,0.00405411012872268
"LOC124905176",1.21444306655215,-3.56830030630397,1.12830484928199,-3.16253210165205,0.00156403490433933,0.0061550341029413
"LINC00619",23.2741381623302,-2.44111528996474,0.73974269426279,-3.29995187366804,0.000967014099783424,0.00410830053909952
"C14orf132",2106.0057161432,-2.6256038033127,0.50055071483307,-5.24543013426385,1.55918137012125e-07,1.98741214396973e-06
"MUC12-AS1",2.29599329453213,-2.01837218486399,0.649904103542323,-3.10564616204574,0.00189863760951666,0.00724816019860465
"LBX1-AS1",8.38330410621216,-2.60687447221262,0.577022300378267,-4.51780541324604,6.24838648039704e-06,5.15893001667212e-05
"WDR11-DT",12.515260817585,-2.5376719587906,0.523470678675498,-4.84778243016687,1.24849215954746e-06,1.26674788934707e-05
"MGAT3-AS1",6.10030769210549,-3.55621162001275,0.68696064173342,-5.17673270340394,2.2580536290443e-07,2.77145732782001e-06
"LINC01985",3.01465344834438,-3.98840841427549,0.919649690489621,-4.33687789548656,1.44520855371142e-05,0.000106393634545882
"LINC03013",39.2952418066673,-3.07909442373382,0.493027540567224,-6.24527875297056,4.23044964492438e-10,9.69647941204604e-09
"LINC01738",4.89975555797645,-4.0536071453504,0.952575676684486,-4.25541743776127,2.08659351562193e-05,0.000147339447473347
"LOC101927787",2.28001914685352,-2.7534628703946,1.0172376099514,-2.70680403816975,0.00679343444734324,0.0211003149657685
"OR2S1P",11.5008075671424,-3.18082256784367,0.569434961690455,-5.58592777373715,2.32455837687481e-08,3.61181179220673e-07
"LNCEGFL7OS",93.4889710260436,-4.42847446028401,0.452064757384426,-9.79610639393005,1.17009309390905e-22,2.35556918998664e-20
"LINC03135",40.6429899821076,-2.56377102279593,0.54602722403102,-4.6953172112354,2.66193312033584e-06,2.45631654018379e-05
"SRGAP3-AS2",186.076704985786,-3.19052708009253,1.14048594087541,-2.7975154850603,0.00514972986312166,0.0167803572716535
"ORMDL1P1",42.0763214811929,-2.29920716809668,0.590502810599088,-3.89364305610002,9.874992289856e-05,0.000575385908588879
"MED4-AS1",4.59198144631912,-2.77688809494275,0.81960253856437,-3.38809113476734,0.000703808747183616,0.0031424310364668
"LINC02829",10.3992625001893,-2.67936181938528,0.994682568713624,-2.69368530590656,0.00706668510885492,0.0217624921556791
"MBNL1-AS1",251.412119254979,-2.46728026036763,0.307253516259656,-8.03011236585024,9.73834322512104e-16,6.76663034542217e-14
"EMX2OS",2.51932600772475,-3.50675614385704,0.966389898453396,-3.62871771473318,0.000284832483746755,0.00144949638240184
"ANKRD66",69.0174876996528,-2.89526367750587,1.02579319437305,-2.82246333216844,0.00476562713351143,0.0157103973763079
"MTAPP2",2.00527828225759,-2.92539935049534,0.947281232731772,-3.08820575074528,0.0020136900022136,0.00761227505556125
"MAS1LP1",1.48679575341364,-2.27660576503403,0.969338390777585,-2.34861817781485,0.0188432185198778,0.048888718671473
"LOC100286962",4.47939431330136,-2.21408223006421,0.687802281072271,-3.21906787894407,0.00128608037421575,0.00522399428299372
"MEIS1-AS2",4.42970933823831,-2.55410199464746,0.644484788765439,-3.96301361827336,7.40095582218205e-05,0.000446384202020063
"HHATL-AS1",3.94473272532937,-2.87045053189564,1.13159002142418,-2.53665238960218,0.0111918021020212,0.0318178891889219
"GCNT1P3",0.85839852220359,-2.96254763286402,1.26321849843213,-2.34523768971167,0.0190149532153889,0.0492559136450826
"LINC02884",81.7572287853911,-2.5070352789747,0.510325360201732,-4.91262138723356,8.98667103528508e-07,9.42382696667539e-06
"ANKRD44-AS1",42.239747072721,-2.85929681796849,0.704221289090342,-4.06022490694921,4.90254686970896e-05,0.000312626375666441
"LINC01354",21.7832108541351,-3.48137618833352,0.473670881614415,-7.34977876720632,1.98535181447581e-13,8.63306601384156e-12
"LINC01031",15.3255158233624,-2.18504380953177,0.51113982075451,-4.27484559177243,1.91269805857627e-05,0.000136325269994498
"LOC124904441",13.4537563922577,-4.57158086244827,0.709399800636723,-6.44429397688729,1.16139778050666e-10,3.00266703637446e-09
"LOC105374910",13.2857962282667,-4.16203510539228,0.449823251350501,-9.2526010891981,2.19094833002459e-20,3.26909538732884e-18
"COL4A2-AS1",5.94171996031106,-2.6751986799026,0.891710573437852,-3.00007509116864,0.00269913055287161,0.00972666951720693
"LINC01700",2.00114016398503,-2.67305558466458,0.787268095429843,-3.39535616924132,0.000685393749897746,0.00307336888977991
"LINC01166",4.24313824704661,-2.56039624168752,0.65530412115624,-3.9071877606536,9.33765916798028e-05,0.000547993370554812
"LOC105371559",1.79699428158046,-4.14467914234042,1.12623878291688,-3.68010692333467,0.000233136177618706,0.00121679602168666
"NALCN-AS1",12.880120360789,-3.80704230871451,0.609825235719294,-6.24284153184326,4.29692185431973e-10,9.8094429012265e-09
"LINC00472",392.136906487951,-2.91755449103519,0.370655042809693,-7.87134708574076,3.50842786530453e-15,2.14728953718598e-13
"TLR8-AS1",4.39068553676227,-2.01826049086299,0.691318791058742,-2.91943531257419,0.00350666163960593,0.0121274925875721
"LINC00028",1.82924180621668,-2.5560172553078,0.987960965049597,-2.58716421572333,0.00967694615125873,0.0282139212882613
"LINC00841",2.17703931541114,-2.32981124394171,0.863802350042355,-2.69715779753027,0.0069934122117946,0.0215892640139363
"RPS25P3",2.67299032374164,-2.97466934144624,0.800871500195449,-3.71429042077323,0.000203774667393535,0.00108160239058987
"LOC105373352",3.09876206453526,-3.84384493798423,0.802993618695855,-4.78689350511531,1.69382653512141e-06,1.65390786870345e-05
"NRAD1",9.3356607850719,-2.52471142523032,0.922397775204401,-2.73711786075248,0.00619800828342627,0.0195459391764177
"NCKAP5-AS1",1.09647987340864,-3.39637006017531,1.0692440200932,-3.17642184230246,0.00149103960950298,0.00591364545610555
"LINC00656",16.0608814363903,-3.9376553814127,0.512750464639922,-7.67947696386372,1.59739436373302e-14,8.66197528020453e-13
"LINC03095",47.7400249205971,-2.5829827055521,0.660672818873303,-3.90962460050508,9.24396646916796e-05,0.000543332931319865
"MALRD1-AS1",41.9549054422078,-2.46583431082879,0.531509895582702,-4.63930085088156,3.49589828225453e-06,3.10462689997858e-05
"LINC01914",28.1564532098518,-2.82703509029368,0.4556802932039,-6.20398804261805,5.50499703499107e-10,1.21776722201367e-08
"KBTBD13",1.61352364623835,-3.03443772206112,1.11000290531909,-2.73372052227991,0.00626231732842631,0.0197189575573302
"MAGI2-AS3",1122.87235452527,-2.12646165093897,0.397074727579953,-5.35531854142189,8.54058202936373e-08,1.15917328863463e-06
"LINC01506",10.2511708834114,-4.0624372860654,0.579506422046756,-7.0101678454525,2.38032393988157e-12,8.46423913139507e-11
"LINC02817",5.69336579943409,-3.82467039960622,0.616640765554715,-6.20242872876826,5.55983661086919e-10,1.22870774433236e-08
"RFTN1P1",11.6434249284837,-4.78540315504524,1.39157060320768,-3.43885042125388,0.000584189921281485,0.00268555612423178
"LINC00163",27.2064046578843,-4.65946293760013,0.505539598679783,-9.21681100702757,3.06067352138263e-20,4.42228581136988e-18
"LINC01827",5.05508508254573,-2.42578720339159,0.53174267621084,-4.56195696135878,5.06790370643554e-06,4.29306743835845e-05
"LINC02623",3.45499012498858,-3.07752776585426,0.739769941491425,-4.16011464273576,3.18087888925929e-05,0.000214081026423645
"LOC105374308",5.77011114121932,-2.36723413991492,0.84772091077753,-2.79246873566407,0.00523075221446088,0.0170200744446875
"LINC02154",81.7007013123405,-3.78697732374008,0.566473144289072,-6.68518421732554,2.30634334587044e-11,6.76754656078101e-10
"SPAAR",133.037505027951,-3.30389973388892,0.368096506560497,-8.97563458224757,2.81723072957528e-19,3.45777206050936e-17
"ANKRD34C",3.64260166539185,-3.67085870432697,0.860923209979216,-4.26386309693706,2.00922576270792e-05,0.000142449114710743
"LOC101927661",3.56845048177091,-2.97253812251568,0.665032314137726,-4.46976494122671,7.83056068982041e-06,6.25704830199195e-05
"RBMS3-AS3",34.3869755227579,-2.34823345657179,0.464506295744045,-5.05533181807663,4.29643103715534e-07,4.88949272917344e-06
"GPC5-AS1",2.68906404242396,-3.12970949233119,0.968099799484041,-3.23283766198403,0.00122567191437701,0.0050171891937086
"LINC02941",6.50648776317077,-3.16247853645849,0.654469088767772,-4.83212819479798,1.35081224215139e-06,1.35729281144693e-05
"CHIAP1",1.0437765465096,-2.60891742468316,1.1142117899943,-2.34149149031756,0.0192068638047082,0.0496036356099631
"LINC01447",11.211789116861,-2.27085893120552,0.858819524754644,-2.64416313992662,0.00818931752067389,0.0245733346056078
"LINC02243",1.20671286269291,-2.83989560021328,1.02863470718388,-2.7608397620455,0.00576529552594023,0.0184258619013985
"MYO16-AS1",52.2504641004272,-3.96541760550409,0.771460387562299,-5.14014415961684,2.74527761435942e-07,3.30199908631249e-06
"LRRC32-AS1",74.592080618,-3.32519844507334,0.530613164329293,-6.26670928769072,3.68757663324787e-10,8.61654933064644e-09
"LINC03099",11.420895705588,-3.58243936357252,0.740176652340396,-4.8399788783462,1.29852928784726e-06,1.31168695187014e-05
"RCAN2-DT",4.47520874087696,-3.02873564314521,0.713166237988015,-4.24688590375489,2.16762273368102e-05,0.000152401168423788
"LINC01945",1.0879225615484,-3.03861128943628,1.08676063414108,-2.79602627660308,0.00517351939433263,0.0168506597593408
"STARD13-AS",16.1075588768,-3.6115855827329,0.471707494925473,-7.65640915521918,1.91203896679328e-14,1.02464642189962e-12
"LINC00987",49.2480581796878,-2.4182855390295,0.418161405332579,-5.78313901806924,7.33194226908189e-09,1.27771687069367e-07
"P4HA2-AS1",2.42860404584896,-2.01643778593958,0.812450889422958,-2.4819195993148,0.0130676756591655,0.0361266118359672
"PIRAT1",5.71306084468282,-2.9034755008116,0.664897797996967,-4.36679969396567,1.26080252641652e-05,9.44319582531587e-05
"CAV2-DT",38.8649962006729,-2.82491429929804,0.559657586172577,-5.04757617710009,4.47450383533143e-07,5.069401888674e-06
"LOC102724768",6.96135017793937,-4.5486496227099,0.861556516846838,-5.27957195351183,1.29486023725208e-07,1.68110270958143e-06
"LINC01352",22.3331483901556,-3.24482347952835,0.636301514188955,-5.09950614161948,3.40540820845123e-07,3.9847290615445e-06
"LINC01625",7.66850880423379,-4.6877669501212,0.648595980973814,-7.22756089712875,4.91745660431957e-13,1.97294581405995e-11
"LOC124907878",6.08927434318132,-3.24540075831613,0.583806085307684,-5.55903893431619,2.71264186173764e-08,4.14504023170071e-07
"OR2W3",7.7362436939935,-3.32090996152076,0.639419147862544,-5.19363546215644,2.06226761584187e-07,2.55035251365406e-06
"LINC02944",1.41879712944544,-3.4894076417861,1.02934605507908,-3.38992666709935,0.000699113225263291,0.00312513331105065
"LINC03051",16.6707148008781,-5.23699726838917,0.586072248717437,-8.93575370587813,4.04411915640444e-19,4.81200833970658e-17
"KLHL41",30.15826982519,-2.316934609075,0.365267650170234,-6.3431147214794,2.25165627401565e-10,5.50410122182128e-09
"LOC105377198",6.91712747673421,-2.177129657496,0.71177402475465,-3.05873715783104,0.0022227207092102,0.0082683906184304
"DEFA3",8.52442911484563,-5.25886404243253,1.11954363438687,-4.69732834067926,2.63586546146226e-06,2.43423028396933e-05
"PCDHGC3",1029.96471861827,-2.11872012851492,0.362575326408775,-5.84353091397683,5.11058090231937e-09,9.25031645231457e-08
"RN7SL587P",2.28883984580709,-2.33658489747395,0.948080800911746,-2.46454194117939,0.0137188506782628,0.0375795106952319
"LINC00636",4.4324037394188,-2.48805321903653,0.638954350112426,-3.89394519123119,9.8626942865057e-05,0.000574914124420213
"L1TD1",58.367024081453,-2.27576837166429,0.4497621745692,-5.05993722981286,4.19394520073243e-07,4.7895735361441e-06
"LINC01168",3.09892901614016,-2.95906599687665,0.797208936145247,-3.71178227276862,0.000205804985443701,0.00109085721214169
"KRABD1",2.51551100345574,-2.3969710409825,0.962885777190636,-2.48936176830446,0.0127972672589849,0.0355196126754244
"PRICKLE2-AS1",3.26638543815887,-2.66790435747928,0.750438349283615,-3.55512795958006,0.000377795180933624,0.00184960029713354
"ADAMTS9-AS1",146.437651237029,-4.26996562173261,0.473777351868304,-9.0125997051027,2.01228655687693e-19,2.52409284653535e-17
"INMT",7941.89706165123,-5.00055796817503,0.483336393073733,-10.3459165083234,4.36717419177063e-25,1.29478207303807e-22
"ADAMTS9-AS2",106.142061060546,-2.36515543359683,0.508296491393051,-4.65310202538448,3.2697835848607e-06,2.93997201491866e-05
"VWFP1",22.4712400005438,-2.12226712503762,0.432258710730191,-4.90971511355455,9.12087991377202e-07,9.54062726858143e-06
"OR7E100P",1.0416407202399,-3.27774319873618,1.04328873135075,-3.1417412076257,0.00167946408887706,0.00652937426515233
"SERPINB10",4.31329845446979,-3.30027268653735,1.20300949135305,-2.74334717245287,0.00608163497815494,0.0192509213694258
"RN7SL749P",2.27831500106484,-2.09498670577524,0.775774095802624,-2.7005112920247,0.0069232986768776,0.0214249675334742
"LINC02932",16.8219368755074,-3.28224793638961,0.487996661186242,-6.72596392034936,1.74433786233006e-11,5.19862781450823e-10
"STON1",472.220747471197,-2.15329180957716,0.274675319558046,-7.83940767973556,4.5267662828332e-15,2.6982127276971e-13
"UPK3B",2901.87971871186,-5.37161895483678,0.522710784113223,-10.2764647642572,8.99672661880294e-25,2.56732839975815e-22
"KIR2DL3",9.60036581941543,-2.08060312676324,0.766210096668445,-2.71544728503305,0.00661863123806181,0.02063035670859
"TUBA4B",145.718355053226,-2.96031381902149,0.854094542948889,-3.46602591418107,0.000528212365996785,0.0024679820105077
"LINC02016",53.1745712031502,-5.14642947206241,0.70734567300053,-7.27569230788035,3.44648333798555e-13,1.41765347969139e-11
"ERVFRD-1",29.0408291206537,-4.06864927847573,0.472945714930037,-8.6027828353992,7.78061114454908e-18,7.27965458274225e-16
"HBB",15433.0200271437,-6.32569581798165,0.645136856993853,-9.80519985706215,1.06935105833972e-22,2.19929867665202e-20
"ALDH1L1-AS2",1.51697913654706,-2.58388234793629,0.970926189393225,-2.66125517692656,0.00778499327263713,0.0235645202096305
"LINC00968",251.376272224098,-4.85031001966192,0.425607405885489,-11.3962068154587,4.36736154274536e-30,2.31866271300777e-27
"MARCOL",1.29466436249816,-2.93525182159636,1.08988190239614,-2.6931833762384,0.00707733313402357,0.0217923439596202
"SLIT2-IT1",0.896771248271956,-2.76680019633163,0.965551517706528,-2.86551276197422,0.00416334491301121,0.0140599113933629
"LETR1",61.9435603682747,-3.13862180058895,0.335727363058587,-9.34872204635054,8.87130890075675e-21,1.44118813821662e-18
"FGF10-AS1",3.60215287985222,-2.56851453570593,0.891590746708828,-2.88082233377501,0.0039663915156827,0.0134925870826286
"LOC651644",1.81731369138072,-2.57665207463956,0.842112721813337,-3.05974723798402,0.00221523861628227,0.00825121265640527
"LOC100422687",9.48043067082245,-2.35671103201018,0.838396349216754,-2.81097482618079,0.00493916501781388,0.0161843258492426
"GPM6A-AS1",2.50667212543918,-2.22411630550179,0.931470013902375,-2.38774869003447,0.0169519292467473,0.0448222831565895
"TERLR1",18.9280593597255,-2.66820696036603,0.9962218102631,-2.67832618486978,0.00739911237238805,0.0226205434159376
"LINC02265",9.90430940953417,-2.56875920349794,0.898163281900543,-2.86001360249593,0.00423622837339584,0.0142491318014224
"LINC01016",1.93624831327871,-2.58795765070355,0.818098090392292,-3.16338307239243,0.00155946982307389,0.00614102545249192
"LINC02997",128.476313003892,-4.89976830949502,0.355687616907419,-13.7754818458309,3.57986556460279e-43,1.36207918290529e-39
"SPATS1",4.29155839834924,-3.4365299695357,0.846813700014616,-4.05818891389734,4.94547554828065e-05,0.000315011889764785
"JMJD4P1",1.41725304525308,-3.79718952161051,1.12060570101591,-3.38851526292261,0.000702721177993751,0.00313880292945008
"SNCAIP-AS2",10.7553436522111,-3.19685481112576,1.0634174836245,-3.00620862488526,0.00264527437973502,0.00956732712531223
"IQSEC3-AS3",12.6956872129718,-2.52173377889864,0.642543614576721,-3.92461106404403,8.68699743480796e-05,0.000513903768953695
"LINC02242",1.0884597331896,-3.39193375152618,1.33627893144517,-2.53834261074358,0.011137888803929,0.0317040976938771
"ECSCR",79.4551540448801,-3.18879139900122,0.407053411436822,-7.83384025144361,4.73189931700173e-15,2.79856294061742e-13
"LOC124901051",4.27806484639168,-2.20708888859869,0.652686785863118,-3.38154369967828,0.000720797669684694,0.00321137587846056
"LINC02891",11.1692011276211,-3.89901238041529,0.752708834801095,-5.17997424787183,2.21916534028198e-07,2.72812738574568e-06
"GBA3",31.7033920787491,-3.3844363440666,0.575012218431295,-5.8858511794754,3.96010539507962e-09,7.38604951505496e-08
"LOC124902629",31.0104174169298,-2.99596520274151,0.510187416646916,-5.87228360595754,4.29832582431299e-09,7.97776262140172e-08
"LINC01612",43.713066425025,-2.82435681448622,0.550928012815948,-5.12654421046796,2.95108782847224e-07,3.50522289470306e-06
"GYPB",1.3524792713018,-3.42198677213175,1.05768556355867,-3.23535357769108,0.00121492180404926,0.0049857001374511
"LOC101930028",2.44313561485571,-2.92671982067267,0.852053087494076,-3.4349031341231,0.000592765671633153,0.00271895670438281
"SELENOP",3838.65428359113,-2.16432566687033,0.295328012309679,-7.32854851777769,2.32658734917324e-13,1.00403899044e-11
"LOC105374088",11.992694291926,-2.89123574933214,0.466024075971729,-6.20404802756914,5.50289799912127e-10,1.21776722201367e-08
"LOC101928819",95.0952350665592,-3.49480380953879,0.590874049340682,-5.91463411439107,3.32614126316211e-09,6.30145053084878e-08
"MIR3945HG",64.0322477266382,-4.31403013965747,0.624418262159244,-6.90887887349661,4.88498822828278e-12,1.6256471758523e-10
"EGFLAM-AS5",2.3041849693234,-2.45837092077797,1.0450399218381,-2.35241818939701,0.0186517922161184,0.0485075421680918
"WWC2-AS2",34.8014647785628,-2.11956384284851,0.444332118700988,-4.7702242391234,1.84020949497428e-06,1.78311301191714e-05
"LINC02241",2.62080576831301,-2.04918882816471,0.664702301384985,-3.08286705777156,0.00205016720395289,0.00772331140248195
"RNU6-415P",9.02821707423891,-2.44062982531408,0.54140937241833,-4.50791942225241,6.54664277584729e-06,5.38376469487816e-05
"LINC02947",2.75315778310908,-2.84148187074155,0.888416675866364,-3.19836620352787,0.00138208650191337,0.00555291319116163
"PCDHGA12",103.335312633873,-2.18655239714143,0.356072225024335,-6.14075528354392,8.2130028142147e-10,1.75721313257458e-08
"LOC101926956",52.838678185484,-3.54606315445091,0.512034179976551,-6.92544227147746,4.34615541721576e-12,1.46555955715833e-10
"LOC101928093",3.00238950865776,-2.56693043874876,1.04466365566798,-2.45718363496375,0.0140031086775768,0.0382114472866843
"LINC01863",24.87865177648,-4.30659373637237,0.566824650205358,-7.59775308785902,3.01316535273131e-14,1.56335345085234e-12
"LINC03020",5.61743162538173,-3.61441517986903,0.968911649274102,-3.73038675154429,0.000191186065738519,0.00102143381576051
"PCDHGB7",291.749766189002,-2.29329667279863,0.335502589186112,-6.83540677990557,8.1772659139168e-12,2.59636722599175e-10
"MIR130AHG",18.7250570609456,-2.07030822620062,0.494080805518312,-4.19022192944488,2.78681748720702e-05,0.000190308873513159
